state,year,month,elev,avg_anomaly,median_anomaly,temp_mean,snow_mean,snow_median,site_count
NM,2003,,8,-1.6,-1.3,32.2,2.9,2.3,1
NM,2004,,8,-1.3,-1.0,29.8,3.1,2.6,1
NM,2005,,8,0.7,0.3,31.7,5.1,4.3,1
NM,2006,,8,-4.5,-4.3,31.3,1.7,1.2,1
NM,2007,,8,-3.0,-0.3,31.7,4.1,3.5,1
NM,2008,,8,-1.9,0.6,31.0,5.4,4.0,1
NM,2009,,8,-2.2,0.0,33.9,4.7,3.7,1
NM,2010,,8,-0.5,2.2,32.0,6.4,5.8,1
NM,2011,,8,-4.0,-1.4,31.0,3.0,2.3,1
NM,2012,,8,-2.8,-0.1,33.4,4.2,4.0,1
NM,2013,,8,-4.4,-2.0,29.8,2.6,2.2,1
NM,2014,,8,-4.0,-3.3,33.6,1.5,1.2,1
NM,2015,,8,-4.3,-1.9,34.2,2.9,2.2,1
NM,2016,,8,-2.6,0.1,32.0,4.4,4.0,1
NM,2000,,9,-3.8,-3.3,29.6,3.9,3.3,1
NM,2001,,9,0.0,0.4,28.0,7.4,7.3,1
NM,2002,,9,-3.7,-3.4,26.7,4.2,4.2,1
NM,2003,,9,-0.8,-0.8,30.1,7.1,6.4,1
NM,2004,,9,-2.4,-2.1,29.5,4.7,4.5,1
NM,2005,,9,2.3,2.7,30.6,9.0,8.8,1
NM,2006,,9,-5.8,-5.6,31.5,2.1,1.7,1
NM,2007,,9,-0.6,-0.1,30.4,6.6,6.8,1
NM,2008,,9,0.9,1.0,28.4,8.2,8.1,1
NM,2009,,9,-0.5,-0.1,31.0,6.8,7.0,1
NM,2010,,9,-0.7,0.1,29.3,9.2,9.1,1
NM,2011,,9,-8.4,-3.7,28.5,4.0,3.8,1
NM,2012,,9,-8.3,-1.7,30.4,5.6,6.0,1
NM,2013,,9,-9.2,-3.1,28.9,4.6,4.3,1
NM,2014,,9,-10.8,-5.6,32.0,3.1,2.8,1
NM,2015,,9,-9.2,-2.9,33.4,4.7,4.3,1
NM,2016,,9,-7.3,-1.7,31.5,6.2,6.3,1
NM,2000,,10,-4.7,-5.3,27.8,5.2,4.8,1
NM,2001,,10,0.5,0.2,27.0,10.1,9.2,1
NM,2002,,10,-4.8,-3.3,24.3,5.3,5.2,1
NM,2003,,10,-0.3,0.2,27.4,9.3,8.5,1
NM,2004,,10,-1.8,-1.8,27.1,7.8,6.3,1
NM,2005,,10,4.6,4.4,29.8,13.6,12.2,1
NM,2006,,10,-7.4,-7.1,27.3,2.7,1.5,1
NM,2007,,10,-0.6,0.0,30.6,8.9,9.0,1
NM,2008,,10,2.5,2.9,28.4,12.0,11.0,1
NM,2009,,10,-0.2,0.2,30.4,9.6,9.3,1
NM,2010,,10,3.4,1.4,29.7,12.7,12.1,1
NM,2011,,10,-8.5,-4.7,29.4,6.6,6.0,1
NM,2012,,10,-6.4,-2.4,31.0,8.9,8.7,1
NM,2013,,10,-8.9,-5.1,28.1,6.7,6.0,1
NM,2014,,10,-11.5,-8.1,30.2,5.5,5.4,1
NM,2015,,10,-9.3,-3.9,32.6,8.1,7.4,1
NM,2016,,10,-6.7,-2.0,30.6,10.6,12.1,1
NV,2000,,6,-0.7,-0.5,31.5,6.3,6.4,1
NV,2001,,6,-2.8,-1.9,28.7,4.2,4.0,1
NV,2002,,6,2.4,3.4,28.8,9.3,9.3,1
NV,2003,,6,-3.5,-2.4,31.9,3.5,3.7,1
NV,2004,,6,1.7,2.6,31.2,8.8,8.9,1
NV,2005,,6,-2.0,-1.3,33.2,4.7,4.9,1
NV,2006,,6,2.5,2.8,32.0,8.9,8.8,1
NV,2007,,6,-4.0,-3.2,31.8,3.4,3.4,1
NV,2008,,6,2.5,2.7,30.3,8.9,9.3,1
NV,2009,,6,-0.2,0.7,32.1,6.6,6.7,1
NV,2010,,6,-0.7,-0.3,33.0,5.5,5.3,1
NV,2011,,6,2.1,2.0,32.2,8.3,7.3,1
NV,2012,,6,-8.4,-3.5,32.1,2.9,2.0,1
NV,2013,,6,-6.4,-2.2,30.7,4.4,4.2,1
NV,2014,,6,-14.6,-4.9,35.6,2.2,2.0,1
NV,2015,,6,-13.4,-5.5,35.2,1.8,1.4,1
NV,2016,,6,-10.6,-1.5,33.8,6.7,7.4,1
NV,2000,,7,-2.0,-0.5,31.2,10.2,9.8,1
NV,2001,,7,-3.3,-2.1,29.9,8.2,7.3,1
NV,2002,,7,-0.6,0.5,30.0,10.6,10.8,1
NV,2003,,7,-2.9,-2.6,33.4,8.0,7.7,1
NV,2004,,7,-0.2,1.6,32.8,11.3,11.4,1
NV,2005,,7,1.8,0.9,33.6,12.4,10.1,1
NV,2006,,7,4.7,5.0,31.9,15.7,15.5,1
NV,2007,,7,-5.6,-4.3,32.4,5.9,5.3,1
NV,2008,,7,-0.5,0.5,30.2,10.4,10.9,1
NV,2009,,7,-4.6,-1.1,32.7,9.4,8.7,1
NV,2010,,7,-5.6,-1.6,32.5,10.0,8.9,1
NV,2011,,7,1.1,2.4,32.4,16.3,14.3,1
NV,2012,,7,-16.0,-9.4,32.3,5.1,5.2,1
NV,2013,,7,-13.6,-6.5,30.7,7.1,6.7,1
NV,2014,,7,-15.9,-7.6,34.5,5.5,4.8,1
NV,2015,,7,-15.2,-10.1,36.0,5.2,5.4,1
NV,2016,,7,-11.5,-3.8,34.5,10.1,10.0,1
NV,2000,,8,-4.0,-2.4,31.1,11.6,10.8,1
NV,2001,,8,-5.3,-2.5,28.6,10.0,9.2,1
NV,2002,,8,-1.3,0.0,29.6,13.7,12.7,1
NV,2003,,8,-1.7,-1.5,31.8,13.2,10.7,1
NV,2004,,8,-2.1,0.3,31.7,13.6,13.4,1
NV,2005,,8,3.5,3.7,32.7,17.6,16.0,1
NV,2006,,8,6.5,5.5,31.4,21.4,19.5,1
NV,2007,,8,-6.8,-4.5,32.5,8.5,8.2,1
NV,2008,,8,-0.8,0.2,30.1,14.0,14.4,1
NV,2009,,8,-5.6,-1.4,32.4,11.8,10.7,1
NV,2010,,8,-4.9,-2.8,31.9,11.6,10.6,1
NV,2011,,8,4.4,5.3,32.1,20.1,18.1,1
NV,2012,,8,-11.4,-7.4,32.0,6.5,5.6,1
NV,2013,,8,-6.3,-2.3,30.9,11.1,9.6,1
NV,2014,,8,-9.1,-4.7,34.1,7.7,6.7,1
NV,2015,,8,-10.4,-6.4,35.3,7.3,7.4,1
NV,2016,,8,-1.9,2.9,34.4,15.4,16.0,1
NV,2000,,9,-3.1,-2.7,29.5,8.1,7.9,1
NV,2001,,9,-1.0,-0.3,27.5,10.2,10.2,1
NV,2002,,9,-3.0,-1.5,26.7,8.3,8.2,1
NV,2003,,9,-1.0,-1.3,29.3,9.6,8.8,1
NV,2004,,9,-1.8,-0.3,27.9,9.5,8.9,1
NV,2005,,9,14.6,15.6,31.0,24.3,24.2,1
NV,2006,,9,1.4,1.9,27.5,12.4,11.2,1
NV,2007,,9,-5.1,-3.9,31.1,6.1,4.8,1
NV,2008,,9,-1.1,-0.1,28.3,10.0,11.2,1
NV,2009,,9,2.1,3.4,30.7,13.2,14.6,1
NV,2010,,9,1.8,2.0,30.6,11.8,11.4,1
NV,2011,,9,8.0,8.1,31.1,17.6,16.3,1
NV,2012,,9,-6.7,-5.5,30.3,4.7,4.1,1
NV,2013,,9,-4.6,-3.4,28.9,6.8,7.2,1
NV,2014,,9,-5.6,-4.2,31.6,5.7,5.4,1
NV,2015,,9,-6.9,-5.1,34.0,4.2,4.3,1
NV,2016,,9,-0.4,1.2,32.6,10.5,10.1,1
NV,2011,,10,-11.5,-10.0,29.8,20.7,20.5,1
NV,2012,,10,-23.1,-23.9,27.9,4.9,5.3,1
NV,2013,,10,-21.7,-21.7,27.0,7.0,7.2,1
NV,2014,,10,-21.1,-21.1,29.2,7.8,7.8,1
NV,2015,,10,-24.1,-23.6,32.0,5.4,5.6,1
NV,2016,,10,-20.2,-20.0,30.4,9.9,10.3,1
OR,2000,,2,1.8,4.2,34.9,6.7,5.3,1
OR,2001,,2,-3.0,-0.8,33.6,3.0,3.7,1
OR,2002,,2,6.5,8.2,35.2,10.8,9.9,1
OR,2003,,2,-4.7,-2.2,36.0,1.2,1.0,1
OR,2004,,2,0.9,3.1,35.7,6.1,4.3,1
OR,2005,,2,-4.1,-3.0,32.7,1.5,1.6,1
OR,2006,,2,-1.5,0.4,36.5,3.6,2.3,1
OR,2007,,2,-1.9,0.3,35.9,3.0,2.5,1
OR,2008,,2,13.8,13.7,37.3,17.4,16.0,1
OR,2009,,2,1.8,3.8,37.3,6.1,6.4,1
OR,2010,,2,-3.6,-0.1,38.6,1.4,1.1,1
OR,2011,,2,0.3,2.0,36.1,4.7,4.0,1
OR,2012,,2,1.8,2.2,37.0,6.5,5.5,1
OR,2013,,2,2.7,4.3,37.0,7.3,8.2,1
OR,2014,,2,-3.8,-0.6,35.8,2.1,1.6,1
OR,2015,,2,-3.1,-0.9,37.4,0.8,0.5,1
OR,2016,,2,-1.4,0.9,36.8,3.7,3.0,1
OR,2000,,3,2.4,5.3,35.1,16.4,16.3,1
OR,2001,,3,-6.8,-3.4,33.9,7.4,6.6,1
OR,2002,,3,9.8,9.1,33.2,21.6,19.6,1
OR,2003,,3,-7.7,-5.7,35.9,4.5,3.5,1
OR,2004,,3,1.5,3.0,35.9,15.0,13.7,1
OR,2005,,3,-11.2,-9.1,35.4,2.1,1.9,1
OR,2006,,3,1.1,3.2,36.0,13.5,13.4,1
OR,2007,,3,-3.4,-0.8,36.2,9.8,9.5,1
OR,2008,,3,17.9,15.8,36.3,29.3,25.9,1
OR,2009,,3,2.4,3.4,36.6,14.8,12.3,1
OR,2010,,3,-8.1,-6.2,37.3,4.9,3.6,1
OR,2011,,3,0.9,1.7,35.8,12.5,10.0,1
OR,2012,,3,-3.3,-1.5,36.5,10.7,8.0,1
OR,2013,,3,-3.2,0.9,36.5,11.7,9.8,1
OR,2014,,3,-10.2,-7.8,36.1,4.4,3.5,1
OR,2015,,3,-11.2,-7.8,37.8,1.6,1.6,1
OR,2016,,3,-6.2,-1.9,37.9,9.0,8.0,1
OR,2000,,4,3.9,3.5,34.2,19.6,17.0,1
OR,2001,,4,-5.1,-3.3,32.6,11.5,11.5,1
OR,2002,,4,8.1,7.0,32.9,23.6,20.8,1
OR,2003,,4,-7.5,-5.2,34.9,9.7,6.2,1
OR,2004,,4,2.0,2.9,35.1,18.3,17.5,1
OR,2005,,4,-11.5,-10.1,34.4,5.3,4.6,1
OR,2006,,4,4.3,4.7,34.0,19.5,17.1,1
OR,2007,,4,-1.2,-0.4,35.6,15.4,14.1,1
OR,2008,,4,14.8,12.9,34.5,27.8,21.8,1
OR,2009,,4,4.0,2.2,35.6,19.0,15.9,1
OR,2010,,4,-4.4,-2.4,36.2,10.8,8.3,1
OR,2011,,4,5.8,3.4,34.7,19.5,15.2,1
OR,2012,,4,-0.5,-0.5,35.8,16.9,12.5,1
OR,2013,,4,-2.8,-0.7,35.3,16.0,14.5,1
OR,2014,,4,-9.9,-8.6,36.7,9.9,6.4,1
OR,2015,,4,-16.9,-13.2,37.7,2.9,2.0,1
OR,2016,,4,-3.4,-0.4,37.4,15.9,14.8,1
OR,2000,,5,1.2,1.2,31.9,16.9,13.8,1
OR,2001,,5,-6.7,-4.6,30.0,9.1,7.6,1
OR,2002,,5,2.8,2.3,30.3,18.4,13.7,1
OR,2003,,5,-4.7,-3.8,32.4,11.4,8.8,1
OR,2004,,5,1.9,2.0,32.9,17.7,14.7,1
OR,2005,,5,-8.4,-6.5,32.4,7.9,6.6,1
OR,2006,,5,5.7,5.8,32.3,20.4,17.3,1
OR,2007,,5,-3.7,-2.5,33.4,13.3,10.0,1
OR,2008,,5,5.4,4.7,31.9,20.8,16.7,1
OR,2009,,5,-0.2,0.2,33.3,16.0,12.7,1
OR,2010,,5,-2.8,-1.1,33.8,13.2,11.3,1
OR,2011,,5,3.6,2.3,32.7,18.4,15.1,1
OR,2012,,5,-3.1,-2.1,33.4,13.7,9.8,1
OR,2013,,5,-4.8,-3.1,32.6,12.6,9.8,1
OR,2014,,5,-7.7,-5.3,34.8,10.4,7.2,1
OR,2015,,5,-12.5,-9.3,35.8,6.5,5.9,1
OR,2016,,5,-0.9,0.8,35.2,16.8,14.6,1
OR,2000,,6,-1.7,-0.3,31.2,13.3,12.6,1
OR,2001,,6,-10.2,-8.1,30.4,9.5,9.1,1
OR,2002,,6,1.4,2.1,31.4,19.9,15.8,1
OR,2003,,6,-0.8,-0.6,33.6,16.7,11.6,1
OR,2004,,6,2.5,3.2,34.1,21.0,15.9,1
OR,2005,,6,-5.3,-3.2,33.7,12.6,10.4,1
OR,2006,,6,8.5,7.6,32.7,25.9,20.2,1
OR,2007,,6,-5.6,-3.8,34.6,15.5,13.1,1
OR,2008,,6,0.0,1.1,31.9,19.2,16.6,1
OR,2009,,6,-7.4,-5.4,33.1,13.4,10.6,1
OR,2010,,6,-3.5,-2.0,33.4,15.9,14.1,1
OR,2011,,6,2.8,2.2,32.6,22.0,17.0,1
OR,2012,,6,-8.4,-6.5,33.3,12.3,8.9,1
OR,2013,,6,-7.7,-4.2,32.5,13.5,11.7,1
OR,2014,,6,-14.5,-12.0,34.9,5.6,4.4,1
OR,2015,,6,-14.5,-12.8,36.5,5.6,4.9,1
OR,2016,,6,-1.8,0.9,35.4,19.6,15.7,1
OR,2000,,7,-1.6,0.2,29.7,15.4,16.2,1
OR,2001,,7,-6.9,-5.5,27.6,10.8,10.2,1
OR,2002,,7,-0.7,0.9,26.5,16.3,16.8,1
OR,2003,,7,-0.5,-0.2,29.5,16.2,15.4,1
OR,2004,,7,-1.6,-1.1,31.4,15.3,13.5,1
OR,2005,,7,-3.9,-2.4,31.1,12.6,11.9,1
OR,2006,,7,5.8,6.5,29.9,22.6,21.7,1
OR,2007,,7,-4.1,-2.0,32.5,12.9,12.2,1
OR,2008,,7,1.2,1.4,29.4,17.5,16.9,1
OR,2009,,7,-2.4,-1.8,31.5,14.4,13.5,1
OR,2010,,7,0.1,0.0,31.5,15.7,14.2,1
OR,2011,,7,5.7,4.5,30.1,20.9,18.6,1
OR,2012,,7,-4.2,-3.0,31.9,12.4,11.3,1
OR,2013,,7,-1.5,-0.1,31.1,15.3,14.1,1
OR,2014,,7,-3.5,-2.3,32.3,13.9,13.0,1
OR,2015,,7,-7.8,-7.3,34.8,11.5,12.3,1
OR,2016,,7,-0.1,0.5,34.1,18.2,17.6,1
UT,2000,,5,-4.2,-3.0,32.8,10.9,11.4,1
UT,2001,,5,-3.5,-2.3,29.4,11.2,11.2,1
UT,2002,,5,-0.8,0.4,28.9,13.7,14.9,1
UT,2003,,5,-6.1,-5.6,31.1,9.2,9.1,1
UT,2004,,5,3.3,6.4,30.6,18.4,19.5,1
UT,2005,,5,2.1,2.2,35.2,15.8,15.3,1
UT,2006,,5,4.6,5.1,32.8,18.9,20.1,1
UT,2007,,5,-9.5,-8.4,31.3,5.6,5.3,1
UT,2008,,5,8.0,9.6,31.6,21.5,24.5,1
UT,2009,,5,-0.2,0.0,33.8,14.1,15.5,1
UT,2010,,5,-3.1,-2.3,33.0,11.4,13.0,1
UT,2011,,5,7.5,7.0,33.4,20.1,19.5,1
UT,2012,,5,-5.6,-4.3,33.8,9.6,11.6,1
UT,2013,,5,-9.6,-8.9,29.1,5.8,6.8,1
UT,2014,,5,-4.6,-3.7,34.4,10.7,13.0,1
UT,2015,,5,-10.1,-9.4,35.3,5.3,5.8,1
UT,2016,,5,-5.0,-4.1,33.5,10.5,11.6,1
UT,2000,,6,-2.9,-1.9,33.9,7.4,6.2,1
UT,2001,,6,-2.9,-1.6,31.4,7.1,7.5,1
UT,2002,,6,-1.2,0.0,30.1,9.1,8.9,1
UT,2003,,6,-6.0,-5.5,32.7,4.6,4.0,1
UT,2004,,6,1.8,2.5,31.3,13.7,13.6,1
UT,2005,,6,2.7,2.6,35.1,12.6,13.7,1
UT,2006,,6,2.4,3.5,33.0,13.5,13.6,1
UT,2007,,6,-5.1,-3.4,31.0,5.9,4.8,1
UT,2008,,6,3.9,4.5,31.6,13.9,13.5,1
UT,2009,,6,1.8,2.3,34.0,12.0,10.9,1
UT,2010,,6,-2.7,-2.1,33.5,10.1,9.0,1
UT,2011,,6,-2.4,2.6,32.8,12.1,10.9,1
UT,2012,,6,-9.0,-3.0,33.1,6.1,4.8,1
UT,2013,,6,-12.2,-4.8,29.0,5.9,5.1,1
UT,2014,,6,-11.8,-4.2,32.8,7.0,6.2,1
UT,2015,,6,-12.9,-7.8,34.4,4.8,3.5,1
UT,2016,,6,-10.9,-4.5,32.8,7.5,7.2,1
UT,2000,,7,-2.2,-1.6,31.2,8.1,7.5,1
UT,2001,,7,-2.5,-1.7,29.5,7.5,6.9,1
UT,2002,,7,-2.0,-1.0,28.1,8.6,7.6,1
UT,2003,,7,-3.7,-2.5,31.8,7.0,6.7,1
UT,2004,,7,-0.6,0.9,30.4,10.4,9.7,1
UT,2005,,7,2.7,2.5,33.2,12.6,12.7,1
UT,2006,,7,2.6,2.7,31.2,13.1,12.0,1
UT,2007,,7,-4.3,-3.0,30.1,6.7,6.3,1
UT,2008,,7,2.7,3.1,29.4,12.6,12.1,1
UT,2009,,7,0.7,0.6,32.1,11.1,10.3,1
UT,2010,,7,-3.9,-2.1,31.2,8.6,8.2,1
UT,2011,,7,2.0,4.5,31.3,16.0,14.5,1
UT,2012,,7,-8.3,-3.8,31.9,6.8,6.5,1
UT,2013,,7,-8.6,-3.3,29.1,8.0,7.7,1
UT,2014,,7,-7.5,-2.2,32.7,9.4,8.0,1
UT,2015,,7,-9.7,-5.1,34.1,6.9,6.6,1
UT,2016,,7,-7.5,-2.1,32.6,9.2,9.1,1
UT,2000,,8,-3.2,-2.2,30.2,12.0,10.6,1
UT,2001,,8,-4.2,-3.4,28.4,10.6,9.5,1
UT,2002,,8,-4.1,-3.0,26.5,11.2,9.9,1
UT,2003,,8,-4.7,-3.6,29.9,10.2,9.3,1
UT,2004,,8,-1.5,0.3,30.0,13.7,12.4,1
UT,2005,,8,6.9,6.4,32.3,20.3,18.6,1
UT,2006,,8,3.8,4.1,30.7,18.2,16.5,1
UT,2007,,8,-6.3,-4.4,30.4,8.8,7.9,1
UT,2008,,8,2.5,3.7,28.6,17.2,15.8,1
UT,2009,,8,-0.3,0.6,31.2,15.2,13.5,1
UT,2010,,8,-4.0,-2.3,30.5,11.4,10.3,1
UT,2011,,8,6.4,7.1,30.6,22.0,18.3,1
UT,2012,,8,-9.0,-5.5,30.8,8.4,7.0,1
UT,2013,,8,-10.0,-4.8,28.5,9.6,8.5,1
UT,2014,,8,-9.5,-3.6,31.8,10.3,7.8,1
UT,2015,,8,-12.3,-8.6,33.4,7.6,6.9,1
UT,2016,,8,-9.0,-3.1,32.0,11.1,10.0,1
UT,2000,,9,-3.0,-1.7,28.0,9.1,8.0,1
UT,2001,,9,-1.4,-0.5,26.7,10.3,9.3,1
UT,2002,,9,-4.1,-2.5,24.6,7.8,6.3,1
UT,2003,,9,-3.1,-1.5,28.1,8.5,7.6,1
UT,2004,,9,-1.8,0.0,28.3,10.3,9.2,1
UT,2005,,9,8.8,5.9,30.6,19.8,15.9,1
UT,2006,,9,1.0,0.8,28.4,12.8,10.3,1
UT,2007,,9,-4.8,-2.7,29.0,7.2,6.1,1
UT,2008,,9,1.3,2.6,27.1,13.4,11.8,1
UT,2009,,9,-1.2,0.0,29.5,11.4,9.5,1
UT,2010,,9,-0.5,0.1,28.8,11.3,9.5,1
UT,2011,,9,4.7,4.9,29.6,17.7,14.4,1
UT,2012,,9,-7.2,-4.2,29.3,7.6,6.6,1
UT,2013,,9,-6.9,-2.2,27.5,9.8,8.9,1
UT,2014,,9,-8.8,-3.5,30.3,8.8,7.6,1
UT,2015,,9,-10.6,-6.0,32.5,7.3,6.8,1
UT,2016,,9,-7.6,-1.8,31.2,10.6,9.4,1
UT,2000,,10,-3.8,-2.9,25.3,10.0,10.2,1
UT,2001,,10,-0.0,0.5,24.6,12.9,12.8,1
UT,2002,,10,-5.5,-4.3,23.3,7.7,7.4,1
UT,2003,,10,-3.4,-2.6,26.2,9.1,8.6,1
UT,2004,,10,-2.1,-0.9,26.3,11.0,11.0,1
UT,2005,,10,9.7,10.7,28.4,21.5,21.5,1
UT,2006,,10,0.6,1.4,26.2,13.6,13.0,1
UT,2007,,10,-4.0,-3.3,26.8,9.2,9.0,1
UT,2008,,10,0.5,1.2,24.4,12.9,12.8,1
UT,2009,,10,-1.2,-0.4,26.5,11.8,10.7,1
UT,2010,,10,-2.6,-1.2,25.9,11.2,10.7,1
UT,2011,,10,7.5,8.9,26.6,20.8,18.8,1
UT,2012,,10,-5.6,-3.4,26.4,8.7,8.4,1
UT,2013,,10,-4.2,-2.0,25.1,10.1,9.6,1
UT,2014,,10,-3.9,-2.0,27.1,10.4,9.0,1
UT,2015,,10,-6.8,-4.6,29.8,7.3,7.2,1
UT,2016,,10,-2.7,-1.1,28.6,11.4,10.8,1
WA,2000,,2,0.9,1.5,34.4,14.5,14.7,1
WA,2001,,2,-3.8,-2.9,34.5,11.2,11.3,1
WA,2002,,2,7.5,7.3,34.6,19.2,20.2,1
WA,2003,,2,-8.3,-8.1,35.1,7.6,6.4,1
WA,2004,,2,-1.9,-0.3,34.8,12.2,13.6,1
WA,2005,,2,-13.1,-13.2,33.9,2.7,2.3,1
WA,2006,,2,3.2,5.5,36.7,16.0,17.1,1
WA,2007,,2,2.9,4.4,36.3,16.5,17.2,1
WA,2008,,2,8.0,8.5,36.3,25.3,23.8,1
WA,2009,,2,-5.7,0.1,36.7,15.5,14.2,1
WA,2010,,2,-15.1,-10.0,37.7,6.0,3.4,1
WA,2011,,2,-9.9,-3.7,35.6,13.9,10.9,1
WA,2012,,2,-7.4,-0.4,36.4,16.1,12.6,1
WA,2013,,2,-9.3,-1.2,36.5,14.4,14.1,1
WA,2014,,2,-14.1,-8.7,35.5,10.5,8.5,1
WA,2015,,2,-16.4,-15.8,36.9,7.6,4.6,1
WA,2016,,2,-8.3,-1.6,37.4,15.8,14.6,1
WA,2000,,3,6.8,6.5,34.9,28.7,29.3,1
WA,2001,,3,-8.6,-8.0,34.1,15.0,15.0,1
WA,2002,,3,11.1,10.9,34.5,32.4,31.7,1
WA,2003,,3,-10.2,-8.3,35.5,13.6,13.4,1
WA,2004,,3,-2.1,-0.1,36.0,22.3,23.2,1
WA,2005,,3,-18.9,-18.6,35.7,6.4,5.8,1
WA,2006,,3,6.1,6.9,36.8,28.7,29.2,1
WA,2007,,3,4.3,4.2,36.8,29.0,28.7,1
WA,2008,,3,19.0,17.1,35.9,40.3,38.7,1
WA,2009,,3,2.3,1.4,36.8,25.8,22.9,1
WA,2010,,3,-6.9,-4.8,37.6,17.4,16.1,1
WA,2011,,3,7.2,4.8,35.4,29.4,25.9,1
WA,2012,,3,8.2,7.5,36.5,31.0,28.1,1
WA,2013,,3,4.6,6.2,37.2,28.7,27.9,1
WA,2014,,3,-7.9,-7.2,36.8,17.9,16.4,1
WA,2015,,3,-20.4,-19.1,37.8,5.3,3.9,1
WA,2016,,3,-5.8,-2.7,38.5,21.0,20.9,1
WA,2000,,4,1.8,1.9,32.5,23.3,22.4,1
WA,2001,,4,-8.6,-7.4,31.7,13.2,11.7,1
WA,2002,,4,6.4,6.5,32.1,26.6,25.3,1
WA,2003,,4,-5.1,-3.9,34.3,19.3,16.1,1
WA,2004,,4,-1.7,-0.1,34.0,22.9,20.5,1
WA,2005,,4,-18.1,-16.1,34.3,7.8,6.5,1
WA,2006,,4,5.5,4.2,34.8,28.3,24.4,1
WA,2007,,4,3.9,3.5,34.6,27.7,25.2,1
WA,2008,,4,9.2,7.6,33.4,28.7,26.4,1
WA,2009,,4,-1.8,-1.2,34.5,22.0,19.9,1
WA,2010,,4,0.1,-0.3,35.7,24.0,20.8,1
WA,2011,,4,8.1,4.3,33.3,30.8,24.4,1
WA,2012,,4,7.8,6.0,34.4,31.0,26.9,1
WA,2013,,4,2.0,1.7,35.1,26.8,22.8,1
WA,2014,,4,-3.2,-1.7,35.0,21.6,16.6,1
WA,2015,,4,-18.8,-15.8,36.6,7.5,5.9,1
WA,2016,,4,-2.2,1.3,36.9,24.0,22.0,1
WA,2000,,5,1.1,2.3,30.9,30.2,27.4,1
WA,2001,,5,-13.0,-10.3,32.9,16.0,13.3,1
WA,2002,,5,5.5,5.3,30.5,33.3,26.6,1
WA,2003,,5,-3.4,-1.5,32.3,24.6,20.5,1
WA,2004,,5,-4.6,-0.9,32.1,24.2,21.2,1
WA,2005,,5,-19.3,-17.5,32.4,10.4,7.8,1
WA,2006,,5,4.6,5.3,32.7,32.6,28.0,1
WA,2007,,5,0.8,0.8,33.3,30.5,24.0,1
WA,2008,,5,7.4,6.3,31.5,35.4,31.1,1
WA,2009,,5,-3.0,-2.0,32.9,25.9,22.3,1
WA,2010,,5,2.6,0.0,33.6,32.0,26.9,1
WA,2011,,5,8.8,4.2,31.4,37.7,30.1,1
WA,2012,,5,8.8,5.7,32.4,38.3,31.7,1
WA,2013,,5,3.5,1.0,34.0,33.7,25.9,1
WA,2014,,5,-3.2,-3.2,33.6,25.6,18.5,1
WA,2015,,5,-16.1,-15.2,36.2,14.4,10.2,1
WA,2016,,5,1.2,0.9,35.8,31.7,26.3,1
WA,2000,,6,-4.4,-2.7,26.9,27.7,29.7,1
WA,2001,,6,-16.8,-17.5,28.7,17.0,17.6,1
WA,2002,,6,6.5,7.4,26.6,37.4,38.9,1
WA,2003,,6,-6.0,-6.4,28.8,26.1,26.6,1
WA,2004,,6,-13.3,-13.0,35.3,23.7,27.5,1
WA,2005,,6,-21.7,-22.7,27.7,13.1,13.6,1
WA,2006,,6,1.1,3.1,27.2,33.3,34.8,1
WA,2007,,6,6.9,8.7,29.3,39.3,42.1,1
WA,2008,,6,1.3,1.8,26.5,32.1,34.9,1
WA,2009,,6,-7.5,-7.6,27.6,25.4,25.3,1
WA,2010,,6,-6.3,-5.7,28.0,24.6,25.7,1
WA,2011,,6,8.1,7.7,22.5,40.4,38.9,1
WA,2012,,6,10.1,9.7,29.0,40.9,42.3,1
WA,2013,,6,2.8,4.3,31.2,33.8,34.5,1
WA,2014,,6,2.5,6.8,30.6,33.8,35.4,1
WA,2015,,6,-3.2,-1.6,33.3,31.1,33.9,1
WA,2016,,6,5.2,9.8,32.5,39.0,40.6,1
WY,2001,,5,-0.2,0.0,30.8,3.9,4.3,1
WY,2002,,5,-1.1,-1.4,26.9,3.0,2.8,1
WY,2003,,5,-0.9,-0.5,29.4,3.2,3.5,1
WY,2004,,5,-0.9,-0.6,30.4,3.2,3.0,1
WY,2005,,5,-2.2,-2.3,31.8,1.8,1.8,1
WY,2006,,5,-0.3,-0.3,32.8,3.7,3.7,1
WY,2007,,5,-1.0,-0.7,29.2,3.2,2.9,1
WY,2008,,5,1.0,0.2,30.4,4.6,5.0,1
WY,2009,,5,1.3,1.2,31.7,5.1,4.9,1
WY,2010,,5,0.2,0.1,32.5,3.9,4.1,1
WY,2011,,5,2.8,2.3,30.2,6.5,7.0,1
WY,2012,,5,-0.1,0.1,33.1,3.8,3.7,1
WY,2013,,5,-0.5,-0.8,30.0,3.4,3.6,1
WY,2014,,5,1.5,1.4,28.7,5.4,5.3,1
WY,2015,,5,-1.1,-0.5,31.0,2.7,2.9,1
WY,2016,,5,-1.3,-0.8,34.0,2.8,3.0,1
WY,2000,,6,-0.3,0.4,30.1,7.7,6.2,1
WY,2001,,6,-1.9,-1.1,27.6,6.0,5.9,1
WY,2002,,6,-1.8,-1.3,26.2,6.1,5.5,1
WY,2003,,6,-0.6,-0.1,30.0,7.2,6.8,1
WY,2004,,6,0.0,0.6,28.8,8.3,7.1,1
