state,year,month,elev,avg_anomaly,median_anomaly,temp_mean,snow_mean,snow_median,site_count
MT,2006,03,,1.7,2.0,26.7,17.8,14.3,1
MT,2006,04,,2.1,2.7,36.6,20.1,17.0,1
MT,2006,05,,-1.0,-0.1,42.4,17.5,14.6,1
MT,2006,06,,-4.8,-3.3,48.8,11.5,9.4,1
MT,2007,01,,-1.2,-0.4,18.2,8.9,6.8,1
MT,2007,02,,-1.5,-0.6,25.1,11.5,9.0,1
MT,2007,03,,-2.2,-1.1,33.4,14.0,10.9,1
MT,2007,04,,-2.8,-2.1,34.9,15.4,12.8,1
MT,2007,05,,-6.9,-5.9,42.3,12.7,10.1,1
MT,2007,06,,-6.5,-5.0,46.4,8.1,5.9,1
MT,2008,01,,-0.4,0.3,17.9,9.7,7.9,1
MT,2008,02,,1.7,1.8,24.5,14.8,11.8,1
MT,2008,03,,1.9,2.0,24.9,18.0,14.6,1
MT,2008,04,,2.9,3.1,30.2,20.7,16.7,1
MT,2008,05,,4.6,4.5,40.5,19.6,16.2,1
MT,2008,06,,8.2,10.3,44.6,17.4,16.4,1
MT,2009,01,,-0.3,0.9,22.7,10.2,8.8,1
MT,2009,02,,-1.1,0.1,24.8,12.1,10.8,1
MT,2009,03,,-0.8,0.5,25.2,15.7,13.4,1
MT,2009,04,,0.9,2.7,33.6,19.1,16.4,1
MT,2009,05,,3.5,5.0,41.5,19.2,17.0,1
MT,2009,06,,-0.2,2.6,43.4,11.1,10.3,1
MT,2010,01,,-2.2,-0.6,25.0,8.3,7.1,1
MT,2010,02,,-3.2,-1.6,24.4,10.1,8.5,1
MT,2010,03,,-5.0,-3.1,31.3,11.5,9.4,1
MT,2010,04,,-4.7,-2.7,33.9,13.7,11.6,1
MT,2010,05,,-0.6,0.3,36.5,15.3,14.9,1
MT,2010,06,,3.0,5.5,43.9,12.9,11.6,1
MT,2011,01,,0.9,1.6,21.9,11.5,9.3,1
MT,2011,02,,2.2,2.6,17.9,15.6,12.5,1
MT,2011,03,,3.0,3.6,28.5,19.6,15.9,1
MT,2011,04,,6.2,6.8,30.3,24.6,19.9,1
MT,2011,05,,10.4,10.4,39.0,25.4,21.7,1
MT,2011,06,,15.9,17.4,44.5,24.2,21.8,1
MT,2012,01,,-2.3,-0.8,23.9,8.3,6.6,1
MT,2012,02,,-1.4,-0.2,22.4,12.1,9.5,1
MT,2012,03,,0.2,1.3,32.3,16.8,13.4,1
MT,2012,04,,0.1,0.7,37.2,19.0,15.2,1
MT,2012,05,,-0.8,-0.1,39.8,17.5,13.6,1
MT,2012,06,,3.2,3.5,45.6,15.7,12.8,1
MT,2013,01,,-2.0,-0.6,22.5,8.6,6.5,1
MT,2013,02,,-2.0,-0.5,23.9,11.4,8.7,1
MT,2013,03,,-2.6,-0.8,28.4,14.0,10.8,1
MT,2013,04,,-2.7,-1.2,31.7,15.8,12.0,1
MT,2013,05,,-4.2,-3.0,42.4,15.4,12.8,1
MT,2013,06,,-4.9,-2.4,46.3,9.6,7.7,1
MT,2014,01,,-0.5,0.8,24.6,10.1,8.5,1
MT,2014,02,,0.7,2.0,16.1,14.1,12.0,1
MT,2014,03,,3.8,5.2,28.4,20.4,17.4,1
MT,2014,04,,4.7,6.5,34.8,23.1,19.6,1
MT,2014,05,,5.4,6.6,42.1,21.9,19.4,1
MT,2014,06,,2.8,4.9,44.9,14.2,12.2,1
MT,2015,01,,-0.6,1.0,27.1,10.0,8.3,1
MT,2015,02,,-1.4,0.1,27.6,12.0,9.7,1
MT,2015,03,,-3.5,-1.6,34.2,13.1,10.8,1
MT,2015,04,,-5.0,-3.4,35.0,14.4,12.6,1
MT,2015,05,,-8.0,-6.2,40.5,13.5,12.5,1
MT,2015,06,,-9.9,-9.0,49.1,6.8,5.9,1
MT,2016,01,,-2.5,-0.6,25.4,8.1,6.9,1
MT,2016,02,,-2.3,-0.8,29.2,11.1,9.1,1
MT,2016,03,,-2.4,-0.9,30.5,14.2,11.6,1
MT,2016,04,,-3.7,-2.0,39.2,15.6,13.3,1
MT,2016,05,,-6.6,-5.4,41.0,13.4,12.2,1
MT,2016,06,,-7.5,-5.3,50.4,8.3,6.7,1
NM,2000,01,,-3.1,-2.7,25.9,1.9,1.8,1
NM,2000,02,,-4.3,-4.1,28.5,3.2,3.2,1
NM,2000,03,,-4.2,-4.5,29.8,5.1,5.3,1
NM,2000,04,,-3.9,-3.7,37.7,5.6,5.4,1
NM,2000,05,,-9.3,-11.8,43.8,2.2,1.2,1
NM,2001,01,,-0.0,-0.1,20.9,4.9,4.0,1
NM,2001,02,,0.5,0.2,26.5,7.4,6.5,1
NM,2001,03,,1.2,1.2,30.1,9.6,9.0,1
NM,2001,04,,-0.2,0.1,36.3,8.3,7.1,1
NM,2001,05,,-2.3,-1.1,40.6,5.5,5.3,1
NM,2001,06,,0.1,0.1,54.0,0.1,0.1,1
NM,2002,01,,-1.5,-1.2,23.6,3.5,3.4,1
NM,2002,02,,-2.6,-2.3,25.1,4.5,4.5,1
NM,2002,03,,-5.0,-4.7,28.3,4.7,4.3,1
NM,2002,04,,-10.6,-10.7,39.8,3.1,2.8,1
NM,2002,05,,-15.6,-17.1,35.0,0.4,0.4,1
NM,2003,01,,-0.6,-0.4,29.7,4.5,4.4,1
NM,2003,02,,-2.1,-2.2,24.8,5.4,5.5,1
NM,2003,03,,-0.4,-0.4,29.7,8.5,8.5,1
NM,2003,04,,0.0,0.2,34.7,8.6,8.3,1
NM,2003,05,,-2.6,-0.7,38.4,6.3,5.0,1
NM,2003,06,,-2.9,-0.3,48.3,0.4,0.4,1
NM,2004,01,,-2.0,-1.7,24.2,3.0,2.4,1
NM,2004,02,,-1.9,-1.7,21.7,5.3,4.7,1
NM,2004,03,,-1.9,-1.5,35.4,6.9,6.7,1
NM,2004,04,,-1.7,-0.5,34.0,6.3,4.3,1
NM,2004,05,,-1.5,-1.6,41.5,7.0,6.8,1
NM,2005,01,,0.7,0.7,28.3,5.7,5.3,1
NM,2005,02,,1.9,2.0,27.4,9.2,8.6,1
NM,2005,03,,3.3,3.1,28.3,12.4,12.5,1
NM,2005,04,,4.9,5.4,36.1,12.4,12.0,1
NM,2005,05,,5.3,6.8,40.5,10.1,7.6,1
NM,2005,06,,4.6,6.0,43.8,6.2,6.0,1
NM,2006,01,,-4.1,-3.4,26.4,1.5,1.2,1
NM,2006,02,,-6.0,-5.8,28.4,1.9,1.7,1
NM,2006,03,,-7.3,-7.0,30.0,2.7,1.8,1
NM,2006,04,,-7.2,-5.9,38.8,3.7,2.6,1
NM,2006,05,,-12.0,-11.8,43.6,0.8,0.6,1
NM,2007,01,,-1.2,0.0,24.7,4.8,4.7,1
NM,2007,02,,-0.6,0.7,29.1,7.7,7.6,1
NM,2007,03,,-1.4,-0.8,34.9,8.1,8.6,1
NM,2007,04,,-2.9,-2.8,36.7,6.2,5.1,1
NM,2007,05,,-0.5,0.2,39.8,7.6,7.5,1
NM,2007,06,,0.7,3.3,45.4,3.3,3.5,1
NM,2008,01,,-0.2,0.9,22.5,5.8,5.3,1
NM,2008,02,,0.6,1.4,29.0,8.8,8.6,1
NM,2008,03,,1.1,2.3,31.4,11.3,10.8,1
NM,2008,04,,0.8,0.6,35.7,9.6,6.9,1
NM,2008,05,,1.5,1.5,40.3,9.1,8.9,1
NM,2008,06,,2.3,4.4,47.6,4.7,4.4,1
NM,2009,01,,0.7,1.9,29.3,6.7,6.6,1
NM,2009,02,,-0.8,0.2,30.3,7.5,7.5,1
NM,2009,03,,-2.0,-1.9,32.5,7.7,7.0,1
NM,2009,04,,-1.8,-0.8,34.5,6.7,4.8,1
NM,2009,05,,-2.8,-2.5,45.0,7.4,6.3,1
NM,2010,01,,-1.6,0.1,26.8,5.5,4.6,1
NM,2010,02,,0.5,1.3,25.3,9.6,9.2,1
NM,2010,03,,1.7,2.7,31.3,12.3,11.8,1
NM,2010,04,,2.0,2.4,37.1,10.6,9.8,1
NM,2010,05,,2.5,1.8,38.9,8.4,7.9,1
NM,2010,06,,0.6,3.4,53.2,3.5,3.8,1
NM,2011,01,,-5.6,-1.4,26.0,3.6,3.5,1
NM,2011,02,,-6.6,-2.9,25.1,4.7,4.5,1
NM,2011,03,,-8.5,-5.1,35.3,5.5,5.0,1
NM,2011,04,,-9.1,-7.8,35.9,6.2,2.3,1
NM,2011,05,,-10.9,-9.4,37.7,7.4,4.8,1
NM,2011,06,,-47.0,-47.5,52.0,3.8,2.9,1
NM,2012,01,,-4.4,0.0,29.6,5.2,4.8,1
NM,2012,02,,-5.0,-0.9,26.7,6.8,6.4,1
NM,2012,03,,-6.9,-2.2,34.8,7.5,7.1,1
NM,2012,04,,-9.9,-7.5,38.5,5.6,2.3,1
NM,2012,05,,-21.3,-19.4,44.4,9.7,8.8,1
NM,2012,06,,-49.5,-50.0,53.0,0.4,0.4,1
NM,2013,01,,-6.3,-1.7,23.8,3.3,3.0,1
NM,2013,02,,-6.8,-2.5,25.2,4.9,4.7,1
NM,2013,03,,-8.7,-3.9,34.6,6.1,5.7,1
NM,2013,04,,-10.1,-8.1,36.6,5.5,3.5,1
NM,2013,05,,-20.0,-18.8,40.9,7.8,5.7,1
NM,2013,06,,-50.2,-50.2,50.2,0.9,0.8,1
NM,2014,01,,-6.8,-2.6,29.0,3.1,2.5,1
NM,2014,02,,-8.9,-5.0,30.4,3.5,3.2,1
NM,2014,03,,-11.4,-7.1,32.7,4.5,3.3,1
NM,2014,04,,-13.3,-10.9,34.4,5.2,3.8,1
NM,2014,05,,-18.6,-15.3,38.6,5.6,2.6,1
NM,2014,06,,-42.7,-48.0,53.1,2.3,1.8,1
NM,2015,01,,-6.7,-1.5,30.0,3.6,3.2,1
NM,2015,02,,-7.0,-3.0,31.9,5.4,5.2,1
NM,2015,03,,-8.6,-3.0,35.6,8.1,7.8,1
NM,2015,04,,-11.4,-7.3,36.6,7.4,7.2,1
NM,2015,05,,-12.8,-5.6,38.3,8.8,6.7,1
NM,2015,06,,-28.5,-38.2,48.8,7.0,6.0,1
NM,2016,01,,-3.6,0.8,25.7,6.6,6.0,1
NM,2016,02,,-4.2,-0.2,31.8,8.4,7.5,1
NM,2016,03,,-7.7,-4.1,34.3,8.4,7.8,1
NM,2016,04,,-10.3,-6.7,35.1,7.8,6.8,1
NM,2016,05,,-11.7,-2.4,38.7,9.3,9.2,1
NM,2016,06,,-30.0,-41.1,49.7,4.9,3.0,1
NV,2000,01,,-3.6,-2.3,25.2,4.7,4.2,1
NV,2000,02,,-2.4,-1.5,28.6,9.4,9.0,1
NV,2000,03,,0.1,0.8,29.4,14.9,14.3,1
NV,2000,04,,-4.0,-2.0,39.9,11.9,11.6,1
NV,2000,05,,-7.7,-5.1,41.0,7.8,5.4,1
NV,2000,06,,-14.1,-2.1,45.4,3.1,3.2,1
NV,2001,01,,-2.6,-1.4,23.6,5.5,5.3,1
NV,2001,02,,-3.3,-2.3,22.8,8.2,8.1,1
NV,2001,03,,-4.2,-2.8,33.0,10.3,10.2,1
NV,2001,04,,-4.6,-1.7,33.1,10.0,9.1,1
NV,2001,05,,-7.6,-4.3,43.0,8.3,7.3,1
NV,2001,06,,-0.4,0.7,39.6,0.9,0.7,1
NV,2002,01,,1.8,2.5,22.4,9.9,9.0,1
NV,2002,02,,0.3,0.4,26.8,11.8,10.8,1
NV,2002,03,,0.3,0.6,27.4,14.6,13.0,1
NV,2002,04,,-3.7,-1.6,37.4,11.0,10.6,1
NV,2002,05,,-3.2,-0.8,39.3,9.2,7.2,1
NV,2002,06,,-8.5,0.5,45.9,4.4,3.3,1
NV,2003,01,,-1.3,-0.7,33.9,7.0,5.7,1
NV,2003,02,,-3.2,-2.9,23.2,8.6,8.2,1
NV,2003,03,,-4.9,-4.4,31.8,10.3,9.9,1
NV,2003,04,,-3.3,-1.7,32.1,11.8,11.4,1
NV,2003,05,,3.4,5.8,41.5,13.9,13.1,1
NV,2003,06,,-3.7,5.2,52.5,8.8,6.1,1
NV,2004,01,,1.7,2.4,24.8,9.8,8.6,1
NV,2004,02,,1.5,2.0,23.9,13.1,12.1,1
NV,2004,03,,0.6,1.3,37.9,15.0,14.2,1
NV,2004,04,,-5.9,-4.3,37.7,10.1,8.8,1
NV,2004,05,,-9.7,-7.2,43.1,5.7,4.4,1
NV,2004,06,,-14.4,-8.3,51.0,1.6,1.2,1
NV,2005,01,,2.3,1.2,28.3,10.4,9.2,1
NV,2005,02,,1.2,0.3,28.3,12.7,11.4,1
NV,2005,03,,0.3,-0.5,31.6,14.7,12.9,1
NV,2005,04,,4.2,4.4,35.3,18.0,17.3,1
NV,2005,05,,8.7,9.8,42.5,17.9,17.0,1
NV,2005,06,,4.8,7.9,43.1,10.0,7.9,1
NV,2006,01,,2.0,1.8,27.2,10.1,8.2,1
NV,2006,02,,3.3,3.5,26.5,14.9,13.1,1
NV,2006,03,,4.4,4.1,26.3,18.8,16.5,1
NV,2006,04,,9.2,9.3,37.3,22.6,20.6,1
NV,2006,05,,4.6,3.3,45.1,15.8,11.5,1
NV,2006,06,,15.7,27.5,52.3,26.1,27.5,1
NV,2007,01,,-3.4,-2.0,23.7,4.8,4.3,1
NV,2007,02,,-5.5,-4.4,29.3,6.5,5.7,1
NV,2007,03,,-6.1,-4.9,37.2,8.8,8.6,1
NV,2007,04,,-9.0,-6.8,37.8,7.6,7.0,1
NV,2007,05,,-8.8,-5.5,41.8,6.6,6.0,1
NV,2007,06,,-0.9,0.4,38.0,0.6,0.4,1
NV,2008,01,,-1.2,-0.3,22.5,6.9,6.2,1
NV,2008,02,,1.0,1.4,27.7,12.6,11.1,1
NV,2008,03,,0.5,1.3,29.7,14.8,13.7,1
NV,2008,04,,0.9,2.3,34.2,14.8,14.5,1
NV,2008,05,,-2.5,0.5,41.5,8.4,6.7,1
NV,2008,06,,-2.7,0.6,41.7,1.5,0.9,1
NV,2009,01,,-4.0,-0.2,30.5,6.6,6.2,1
NV,2009,02,,-3.8,-0.8,28.2,9.8,9.2,1
NV,2009,03,,-4.7,-1.7,30.6,12.0,11.4,1
NV,2009,04,,-2.9,1.0,35.9,13.3,12.8,1
NV,2009,05,,-2.6,0.1,44.3,10.4,8.7,1
NV,2009,06,,-16.5,-5.8,40.0,1.7,1.5,1
NV,2010,01,,-5.5,-1.8,29.4,5.7,5.1,1
NV,2010,02,,-4.9,-2.5,27.8,9.2,8.3,1
NV,2010,03,,-4.8,-1.7,31.2,12.4,11.8,1
NV,2010,04,,-3.6,0.8,34.7,12.9,13.3,1
NV,2010,05,,-0.7,4.0,36.9,10.9,10.1,1
NV,2010,06,,3.1,6.1,47.7,8.0,6.2,1
NV,2011,01,,1.1,3.1,28.5,12.8,12.3,1
NV,2011,02,,-0.8,0.3,25.2,13.6,13.2,1
NV,2011,03,,0.7,2.1,31.5,18.3,17.5,1
NV,2011,04,,3.3,7.6,33.3,20.7,20.1,1
NV,2011,05,,9.2,13.7,38.9,20.5,20.3,1
NV,2011,06,,8.2,11.4,45.4,15.7,13.6,1
NV,2012,01,,-12.6,-5.9,30.8,2.4,1.9,1
NV,2012,02,,-12.1,-6.9,26.6,5.0,5.2,1
NV,2012,03,,-13.4,-7.2,33.8,7.1,7.0,1
NV,2012,04,,-13.9,-8.7,37.2,7.4,6.8,1
NV,2012,05,,-18.5,-16.0,40.8,4.5,2.7,1
NV,2013,01,,-8.5,-1.9,25.6,6.0,4.6,1
NV,2013,02,,-8.4,-2.7,25.7,8.6,7.3,1
NV,2013,03,,-10.1,-4.2,34.8,9.8,8.5,1
NV,2013,04,,-11.9,-6.9,35.5,8.6,7.9,1
NV,2013,05,,-14.5,-8.5,42.7,7.2,6.4,1
NV,2014,01,,-12.7,-4.7,32.4,3.3,2.8,1
NV,2014,02,,-12.6,-5.8,31.2,5.7,5.2,1
NV,2014,03,,-12.6,-5.6,33.7,8.3,9.3,1
NV,2014,04,,-13.8,-6.7,37.3,7.3,7.4,1
NV,2014,05,,-13.6,-5.9,42.0,4.9,4.9,1
NV,2014,06,,-31.4,-31.4,62.5,0.1,0.1,1
NV,2015,01,,-10.7,-2.5,33.3,4.9,4.7,1
NV,2015,02,,-11.6,-5.7,35.3,6.2,6.0,1
NV,2015,03,,-15.1,-9.4,37.0,6.5,6.5,1
NV,2015,04,,-17.5,-12.4,34.9,4.9,4.5,1
NV,2015,05,,-20.5,-14.3,38.8,2.6,1.3,1
NV,2015,06,,-49.1,-49.1,51.0,1.4,1.4,1
NV,2016,01,,-7.1,2.2,27.2,9.2,8.4,1
NV,2016,02,,-6.9,1.0,33.7,12.0,10.7,1
NV,2016,03,,-9.1,-1.4,34.7,12.3,10.8,1
NV,2016,04,,-9.1,-2.3,39.1,11.8,11.3,1
NV,2016,05,,-7.4,0.3,41.6,11.6,9.8,1
NV,2016,06,,-11.8,3.3,54.0,6.0,4.5,1
OR,2000,01,,1.1,0.9,27.0,11.6,9.5,1
OR,2000,02,,2.4,1.9,31.1,16.9,14.7,1
OR,2000,03,,4.2,4.2,31.6,21.3,18.7,1
OR,2000,04,,-0.0,1.4,39.9,18.4,16.0,1
OR,2000,05,,-1.0,0.3,40.6,16.9,12.8,1
OR,2000,06,,0.6,2.0,47.4,17.2,14.4,1
OR,2001,01,,-4.2,-2.7,27.8,6.9,5.9,1
OR,2001,02,,-5.7,-4.0,26.8,9.2,8.1,1
OR,2001,03,,-7.2,-5.2,34.0,10.6,9.4,1
OR,2001,04,,-7.8,-4.3,32.8,11.1,9.6,1
OR,2001,05,,-11.5,-8.2,42.8,11.0,9.2,1
OR,2001,06,,-23.7,-23.6,41.9,8.6,8.8,1
OR,2002,01,,3.4,3.0,25.9,14.2,11.6,1
OR,2002,02,,5.5,3.3,29.2,19.8,15.9,1
OR,2002,03,,5.8,3.9,29.1,22.8,18.0,1
OR,2002,04,,4.3,3.0,36.7,22.5,19.1,1
OR,2002,05,,5.5,4.4,39.8,21.3,16.5,1
OR,2002,06,,6.3,7.0,45.9,18.3,14.9,1
OR,2003,01,,-3.3,-2.1,33.6,7.6,6.1,1
OR,2003,02,,-7.5,-5.5,27.3,8.1,6.3,1
OR,2003,03,,-7.3,-6.0,33.5,11.3,8.7,1
OR,2003,04,,-5.2,-2.8,33.4,14.4,12.0,1
OR,2003,05,,0.6,2.4,39.6,17.1,16.2,1
OR,2003,06,,-5.8,-2.7,50.1,10.4,8.9,1
OR,2004,01,,2.1,2.1,28.4,12.7,10.5,1
OR,2004,02,,3.7,3.7,29.1,18.1,15.6,1
OR,2004,03,,3.6,3.7,37.1,21.0,17.9,1
OR,2004,04,,-1.8,-0.4,39.5,18.6,16.3,1
OR,2004,05,,-4.2,-3.2,41.4,16.1,11.6,1
OR,2004,06,,-0.7,3.0,46.6,14.8,13.4,1
OR,2005,01,,-5.0,-3.5,29.8,5.7,5.1,1
OR,2005,02,,-8.3,-6.7,31.2,6.5,5.9,1
OR,2005,03,,-11.9,-10.3,35.2,6.9,5.9,1
OR,2005,04,,-10.2,-8.2,35.8,9.8,7.7,1
OR,2005,05,,-11.2,-8.6,40.7,11.4,10.6,1
OR,2005,06,,-7.3,-4.9,39.2,5.6,5.5,1
OR,2006,01,,1.8,1.7,30.5,12.4,11.2,1
OR,2006,02,,4.4,4.6,28.4,18.9,17.0,1
OR,2006,03,,5.7,6.1,30.0,22.4,20.0,1
OR,2006,04,,8.3,9.9,37.7,24.4,22.1,1
OR,2006,05,,3.5,5.1,44.2,19.2,16.3,1
OR,2006,06,,1.5,4.2,48.1,14.6,12.3,1
OR,2007,01,,-1.1,-0.3,27.5,10.1,8.8,1
OR,2007,02,,-3.0,-2.2,32.5,11.8,9.6,1
OR,2007,03,,-2.6,-2.0,38.1,15.6,12.9,1
OR,2007,04,,-5.8,-3.8,37.7,16.2,14.6,1
OR,2007,05,,-7.0,-4.9,43.7,15.3,12.4,1
OR,2007,06,,-10.6,-9.3,46.9,8.1,5.5,1
OR,2008,01,,2.2,1.9,25.8,13.6,12.1,1
OR,2008,02,,7.8,5.4,32.1,22.8,19.9,1
OR,2008,03,,8.7,5.8,30.8,25.9,22.6,1
OR,2008,04,,12.9,10.0,34.2,29.3,24.7,1
OR,2008,05,,14.6,12.1,43.7,27.2,22.2,1
OR,2008,06,,14.8,12.0,45.2,21.9,15.1,1
OR,2009,01,,-0.4,0.5,32.2,10.9,9.3,1
OR,2009,02,,-2.5,-0.9,31.3,12.5,10.5,1
OR,2009,03,,0.3,0.4,30.8,17.8,15.0,1
OR,2009,04,,3.6,4.5,37.0,21.2,17.7,1
OR,2009,05,,3.2,4.1,43.5,19.2,15.8,1
OR,2009,06,,-1.6,1.7,47.8,13.2,11.1,1
OR,2010,01,,-3.9,-2.1,33.2,7.8,6.9,1
OR,2010,02,,-4.9,-2.6,32.4,10.6,10.1,1
OR,2010,03,,-6.2,-4.4,33.8,12.2,11.6,1
OR,2010,04,,-3.4,-0.5,35.2,14.7,12.8,1
OR,2010,05,,0.2,2.8,38.1,16.2,13.8,1
OR,2010,06,,4.1,8.2,44.5,14.9,13.3,1
OR,2011,01,,-0.2,0.9,31.5,11.2,9.8,1
OR,2011,02,,-3.2,-1.4,28.3,11.9,10.5,1
OR,2011,03,,1.7,1.9,32.5,19.0,16.2,1
OR,2011,04,,7.0,8.8,33.3,23.8,20.1,1
OR,2011,05,,11.1,12.6,39.2,23.3,19.4,1
OR,2011,06,,13.8,15.8,44.8,21.4,18.6,1
OR,2012,01,,-6.1,-4.2,31.5,6.2,4.8,1
OR,2012,02,,-5.3,-3.4,30.2,10.5,8.5,1
OR,2012,03,,-2.1,-1.0,33.0,15.8,13.0,1
OR,2012,04,,1.8,3.5,38.8,20.7,17.9,1
OR,2012,05,,-1.2,0.4,42.4,17.3,13.1,1
OR,2012,06,,-3.2,1.6,43.9,14.7,12.6,1
OR,2013,01,,-2.3,-0.9,29.4,10.1,8.9,1
OR,2013,02,,-2.5,-1.0,31.0,13.4,11.7,1
OR,2013,03,,-3.1,-2.0,35.5,15.5,12.9,1
OR,2013,04,,-5.7,-2.9,37.6,15.5,11.8,1
OR,2013,05,,-11.0,-7.5,44.1,13.4,12.0,1
OR,2013,06,,-13.1,-12.4,47.5,8.1,6.5,1
OR,2014,01,,-8.4,-6.6,34.4,4.2,3.0,1
OR,2014,02,,-8.4,-6.6,30.8,7.7,5.7,1
OR,2014,03,,-8.9,-7.4,35.5,11.2,8.4,1
OR,2014,04,,-9.2,-6.8,38.5,13.5,9.5,1
OR,2014,05,,-9.7,-8.7,43.9,16.2,14.7,1
OR,2014,06,,-11.4,-9.4,46.3,10.1,8.0,1
OR,2015,01,,-7.8,-4.9,35.4,4.9,3.9,1
OR,2015,02,,-10.9,-7.2,35.8,6.8,6.0,1
OR,2015,03,,-16.3,-12.6,38.0,6.2,4.9,1
OR,2015,04,,-22.3,-19.4,36.0,5.8,2.7,1
OR,2015,05,,-27.4,-31.6,41.6,6.0,5.9,1
OR,2015,06,,-14.6,-15.3,44.5,1.1,1.1,1
OR,2016,01,,0.1,1.7,30.6,12.6,11.5,1
OR,2016,02,,-0.4,0.8,35.8,15.8,14.2,1
OR,2016,03,,-1.9,-0.6,35.5,17.7,15.9,1
OR,2016,04,,-5.4,-3.1,43.2,17.8,15.3,1
OR,2016,05,,-12.8,-9.7,44.7,15.0,13.8,1
OR,2016,06,,-12.3,-8.6,49.0,6.7,5.8,1
UT,2000,01,,-3.4,-2.5,22.7,5.1,4.5,1
UT,2000,02,,-2.7,-1.9,26.2,9.2,8.3,1
UT,2000,03,,-0.9,0.0,27.1,14.3,13.1,1
UT,2000,04,,-3.7,-2.6,38.5,12.5,11.3,1
UT,2000,05,,-9.6,-8.6,42.6,8.1,7.2,1
UT,2000,06,,-13.0,-10.6,52.9,1.7,1.0,1
UT,2001,01,,-1.6,-0.9,19.6,6.7,6.3,1
UT,2001,02,,-2.3,-1.6,21.9,9.4,8.8,1
UT,2001,03,,-2.7,-1.9,29.6,12.4,11.8,1
UT,2001,04,,-2.2,-1.1,34.4,13.1,12.1,1
UT,2001,05,,-5.0,-3.6,40.7,9.1,7.8,1
UT,2001,06,,-4.7,-4.0,42.9,2.7,0.9,1
UT,2002,02,,-3.2,-2.3,21.8,8.6,7.5,1
UT,2002,03,,-3.8,-3.0,24.4,11.8,10.3,1
UT,2002,04,,-6.7,-6.0,36.8,10.4,8.2,1
UT,2002,05,,-7.2,-6.9,39.1,9.1,7.3,1
UT,2002,01,,-1.4,-0.6,18.8,6.9,6.0,1
UT,2002,06,,-9.4,-6.8,46.5,4.5,1.6,1
UT,2003,01,,-2.9,-1.8,29.0,5.6,5.5,1
UT,2003,02,,-4.2,-3.2,20.2,7.7,7.3,1
UT,2003,03,,-4.4,-3.0,29.1,10.9,10.3,1
UT,2003,04,,-4.4,-3.0,33.7,11.5,11.0,1
UT,2003,05,,-3.4,-1.2,38.5,9.1,8.9,1
UT,2003,06,,-3.6,-3.4,42.3,2.5,1.1,1
UT,2004,01,,1.7,1.8,21.0,10.0,8.9,1
UT,2004,02,,0.5,0.8,20.8,12.4,11.3,1
UT,2004,03,,-0.4,0.1,35.1,14.9,13.8,1
UT,2004,04,,-5.9,-5.3,36.2,10.7,9.5,1
UT,2004,05,,-8.3,-7.3,44.0,8.8,7.3,1
UT,2004,06,,-7.9,-6.3,51.8,4.4,3.0,1
UT,2005,01,,5.6,4.9,26.8,13.9,13.0,1
UT,2005,02,,5.9,5.0,25.4,17.7,15.9,1
UT,2005,03,,5.8,4.8,28.9,20.9,19.0,1
UT,2005,04,,7.8,6.5,35.7,22.6,20.1,1
UT,2005,05,,10.0,9.4,42.4,19.5,16.4,1
UT,2005,06,,8.7,9.0,43.3,13.2,10.8,1
UT,2006,01,,1.4,1.9,24.1,9.8,8.7,1
UT,2006,02,,1.5,2.2,23.7,13.4,12.2,1
UT,2006,03,,1.8,2.3,26.3,17.0,15.4,1
UT,2006,04,,5.1,5.1,37.7,20.5,18.8,1
UT,2006,05,,1.8,2.1,44.4,14.9,12.1,1
UT,2006,06,,-2.3,0.8,54.6,7.4,4.8,1
UT,2007,01,,-2.2,-1.2,19.9,6.1,5.6,1
UT,2007,02,,-4.1,-3.1,26.6,7.8,7.1,1
UT,2007,03,,-5.5,-4.2,34.2,10.1,9.6,1
UT,2007,04,,-9.2,-8.6,36.9,8.1,6.5,1
UT,2007,05,,-10.4,-9.2,40.4,6.0,4.5,1
UT,2007,06,,-2.6,0.4,42.3,1.2,0.8,1
UT,2008,01,,0.3,1.3,18.8,9.1,8.5,1
UT,2008,02,,3.0,3.6,24.1,15.2,14.2,1
UT,2008,03,,2.7,3.5,27.6,18.3,17.1,1
UT,2008,04,,3.1,4.3,32.6,18.9,18.2,1
UT,2008,05,,1.4,3.3,39.4,12.6,11.0,1
UT,2008,06,,0.2,4.3,44.0,8.7,7.9,1
UT,2009,01,,-0.8,0.0,26.4,8.0,7.3,1
UT,2009,02,,-0.1,0.4,25.7,12.0,11.1,1
UT,2009,03,,-1.3,-0.5,29.6,14.4,13.4,1
UT,2009,04,,1.5,2.5,34.7,17.5,16.6,1
UT,2009,05,,-1.7,0.1,43.3,12.9,10.7,1
UT,2009,06,,-13.1,-5.7,43.7,5.1,4.2,1
UT,2010,01,,-3.4,-1.5,25.4,6.3,5.8,1
UT,2010,02,,-2.9,-2.2,23.2,9.9,9.1,1
UT,2010,03,,-3.6,-2.7,29.3,13.0,12.1,1
UT,2010,04,,-2.4,-0.4,34.3,14.2,13.4,1
UT,2010,05,,-0.5,1.9,37.0,11.4,10.0,1
UT,2010,06,,-2.6,3.4,47.0,7.6,6.1,1
UT,2011,01,,2.4,4.7,23.1,13.2,12.0,1
UT,2011,02,,1.9,3.8,21.6,15.7,14.0,1
UT,2011,03,,2.7,5.1,30.2,20.5,18.0,1
